"","year","region","crime_rate","pop_density","pol_officer_rate","pov_rate","unemp_rate","med_age"
"738",2009,"minnesota",2641,66.144341032694,1.64,10.2,7.4,37
"739",2009,"mississippi",2953.3,62.923562262864,2.15,21.4,10.6,35
"740",2009,"missouri",3385.3,86.9049899851955,2.63,13.8,9.6,37
"741",2009,"montana",2464,6.69837725686334,1.82,14.9,6.7,39
"742",2009,"nebraska",2761.5,23.3697416686178,1.96,11.7,4.7,36
"743",2009,"nevada",3055.6,24.0704970584485,2.27,11.6,13,36
"744",2009,"new hampshire",2161,147.683688259561,1.97,7.8,7,40
"745",2009,"new jersey",2079.7,1173.70791211754,3.72,9,10.1,38
"746",2009,"new mexico",3735.8,16.5590372762928,2.29,17.8,8.3,36
"747",2009,"new york",1936,413.803426223954,3.01,13.9,9,37
"748",2009,"north carolina",3668.1,192.554784679174,2.58,15.2,11.2,37
"749",2009,"north dakota",1932.8,9.3753659738528,1.93,12.2,4.4,37
"750",2009,"ohio",3270.9,281.851024344981,2.1,14,10.9,38
"751",2009,"oklahoma",3573.8,53.6852604143916,2.16,16.1,6.6,36
"752",2009,"oregon",2967.1,39.8497635465928,1.78,13.7,11,38
"753",2009,"pennsylvania",2201.6,281.230856760375,2.07,12.1,8.9,39
"754",2009,"rhode island",2610.8,1007.85550239234,2.42,11.9,12.9,39
"755",2009,"south carolina",3888.6,151.480920593803,2.66,16,12.6,37
"756",2009,"south dakota",1719.4,10.7038974386002,1.78,13.4,4.7,36
"757",2009,"tennessee",3754.1,152.751255488974,2.67,16.4,10.9,37
"758",2009,"texas",4015.5,94.6199974037279,2.23,16.6,8.3,33
"759",2009,"utah",3275.4,33.8887644825236,1.7,10.3,6.7,28
"760",2009,"vermont",2401.4,67.2245648178181,1.85,10.9,6.9,41
"761",2009,"virginia",2428.8,199.065356836204,2.42,10.3,6.9,37
"762",2009,"washington",3666.9,100.091542632282,1.62,11.8,9.5,37
"763",2009,"west virginia",2526.7,75.5501722921078,1.89,17.4,9.1,41
"764",2009,"wisconsin",2608.2,104.11264130795,2.3,11.4,8.7,38
"765",2009,"wyoming",2637.3,5.60496369908862,2.69,9.7,7.5,36
"766",2010,"alabama",3516.8,94.3772534307434,2.35,17.4,9.1,37
"767",2010,"alaska",2852.5,1.24461964702852,1.77,9.1,8.1,33
"768",2010,"arizona",3534,56.2707273271476,2,16.3,9.4,36
"769",2010,"arkansas",3558.9,56.0376285192659,2.12,18.4,7.9,37
"770",2010,"california",2635.8,239.146200707412,2.19,14.5,12.5,35
"771",2010,"colorado",2684.2,48.5246907624322,2.42,12.5,8.8,36
"772",2010,"connecticut",2193.2,738.144774886411,2.35,9.7,9,40
"773",2010,"delaware",3448.2,460.715238583889,3.89,11.3,8.5,38
"774",2010,"district of columbia",4778.9,9864.31147540984,7.59,18.7,9.7,33
"775",2010,"florida",3558.4,350.60717948718,2.45,15,12,40
"776",2010,"georgia",3640.5,168.442839010311,4.03,16.5,10.2,35
"777",2010,"hawaii",3314.2,211.785925579947,2.28,10,6.4,38
"778",2010,"idaho",1995.8,18.9681158718827,1.92,14.3,9.5,34
"779",2010,"illinois",2681,231.103442064879,2.76,13.1,9.3,36
"780",2010,"indiana",3042.4,180.980349466868,1.86,14.2,9.5,36
"781",2010,"iowa",2242.5,54.5384642927475,1.71,11.9,6.3,38
"782",2010,"kansas",3119.9,34.8966841570959,2.6,12.8,6.8,35
"783",2010,"kentucky",2551.3,109.896343007648,2.11,18.2,10.3,38
"784",2010,"louisiana",3647.5,104.929450976761,3.76,17.8,8,35
"785",2010,"maine",2479.3,43.0684758291995,1.68,12.6,7.3,42
"786",2010,"maryland",2997.3,594.782322035644,2.69,9.1,7.4,38
"787",2010,"massachusetts",2350.5,839.439615384615,2.47,10.8,8.2,39
"788",2010,"michigan",2713.6,174.811015405295,2.02,15.7,11.7,38
"789",2010,"minnesota",2572.3,66.609629899406,1.62,11,7,37
"790",2010,"mississippi",2985,63.2375807173454,2.19,21.8,10.1,36
"791",2010,"missouri",3346.4,87.1218032643798,2.62,14.5,9.5,37
"792",2010,"montana",2543.8,6.79795391147816,1.86,14.6,7.2,39
"793",2010,"nebraska",2673.2,23.7730526918671,1.93,11.9,4.4,36
"794",2010,"nevada",2774.7,24.5994388828668,2.18,13,14.5,36
"795",2010,"new hampshire",2186.3,147.042332179158,1.98,8.1,5.5,41
"796",2010,"new jersey",2081.9,1195.52542833832,3.56,9.5,9.1,38
"797",2010,"new mexico",3435.4,16.9761991129285,2.2,18.7,8.5,36
"798",2010,"new york",1941.2,411.197682807792,3,14.4,8.2,37
"799",2010,"north carolina",3447.3,196.130712904686,2.58,16.2,9.8,37
"800",2010,"north dakota",1768.5,9.74755438326981,1.98,12.3,3.8,36
"801",2010,"ohio",3245.2,282.335331979149,2.03,14.8,9.6,38
"802",2010,"oklahoma",3415.5,54.688402944821,2.05,16.3,6.8,36
"803",2010,"oregon",3012.9,39.9120098345627,1.81,14.6,10.6,38
"804",2010,"pennsylvania",2173,283.896453076459,2.06,12.8,8.5,40
"805",2010,"rhode island",2556.6,1017.95647969052,2.41,12.8,11.5,39
"806",2010,"south carolina",3900.4,153.865939256844,2.67,17.1,10.7,37
"807",2010,"south dakota",1852.4,10.7396024323647,1.79,13.8,4.6,36
"808",2010,"tennessee",3657.9,153.900933672851,2.67,16.9,9.4,38
"809",2010,"texas",3783,96.2575832976052,2.19,17,8.3,33
"810",2010,"utah",3179.6,33.6361810879883,1.78,11.5,7.5,29
"811",2010,"vermont",2282.3,67.8898774004557,1.95,11.7,5.8,41
"812",2010,"virginia",2327.2,202.608863003292,2.39,10.7,6.7,37
"813",2010,"washington",3706.6,101.187853617431,1.58,12.5,9.3,37
"814",2010,"west virginia",2239.6,77.0860304517847,1.95,17.6,9.6,41
"815",2010,"wisconsin",2507.7,105.007311939141,2.29,12.1,7.5,38
"816",2010,"wyoming",2461.6,5.80501168982316,2.52,10.3,6.4,36
"817",2011,"alabama",3606.1,94.8314739855859,2.38,18.4,8.1,38
"818",2011,"alaska",2632.8,1.26650205645932,1.82,9.8,7.3,33
"819",2011,"arizona",3554.5,57.06731869641,1.93,17.6,8.7,36
"820",2011,"arkansas",3754.1,56.461593158451,2.16,19,7.7,37
"821",2011,"california",2583.8,241.957593770662,2.09,15.5,11.1,35
"822",2011,"colorado",2606.3,49.3699079523745,2.33,13.2,7.9,36
"823",2011,"connecticut",2167.4,739.510326311442,2.28,10.1,8.2,40
"824",2011,"delaware",3410.6,465.436121087737,3.77,11.7,7.4,39
"825",2011,"district of columbia",4795.5,10131.0819672131,7.88,18.9,10.4,33
"826",2011,"florida",3522,355.385398601399,2.39,16.1,9.9,41
"827",2011,"georgia",3626.5,170.660720185002,3.96,17.8,9.7,35
"828",2011,"hawaii",3337.8,214.044838860346,2.26,11.1,6.6,38
"829",2011,"idaho",2068.6,19.1786963203175,1.88,15.3,8.4,34
"830",2011,"illinois",2688.8,231.799149840595,2.71,14,9.8,36
"831",2011,"indiana",3161.8,181.90481773014,1.84,15.2,9,37
"832",2011,"iowa",2330.3,54.8240865066151,1.71,12.4,5.6,38
"833",2011,"kansas",3080.1,35.1183111339424,2.57,13.6,6.3,36
"834",2011,"kentucky",2708.8,110.655827381857,2.1,18.8,9.1,38
"835",2011,"louisiana",3688.5,105.889176928062,3.82,18.7,6.8,35
"836",2011,"maine",2545.5,43.0628667769024,1.69,13,7,43
"837",2011,"maryland",2860.2,600.42124240239,2.64,9.7,6.7,38
"838",2011,"massachusetts",2258.7,844.555897435897,2.49,11.2,6.8,39
"839",2011,"michigan",2612.1,174.679194892021,1.94,16.7,9.3,39
"840",2011,"minnesota",2549.4,67.123726876562,1.64,11.6,5.7,37
"841",2011,"mississippi",3025.5,63.4765893058841,2.14,22.2,10.4,36
"842",2011,"missouri",3308.8,87.4383637368712,2.6,15.2,8,38
"843",2011,"montana",2319.7,6.85830596512443,1.89,14.9,6.8,39
"844",2011,"nebraska",2752.9,23.9852259710507,1.98,12.7,4.1,36
"845",2011,"nevada",2560.5,24.8068609322196,2.02,14.5,12.6,36
"846",2011,"new hampshire",2283.9,147.234893331844,1.98,8.4,5.1,41
"847",2011,"new jersey",2150.7,1199.5043513734,3.35,10,9,39
"848",2011,"new mexico",3531.5,17.1661857573909,2.21,20.2,6.6,36
"849",2011,"new york",1912.4,413.045813351441,2.95,15.1,8,38
"850",2011,"north carolina",3526.8,198.617816446584,2.56,17.2,9.9,37
"851",2011,"north dakota",1936.7,9.91191432008232,1.97,12.4,3.3,36
"852",2011,"ohio",3354.7,282.542057218375,2,15.8,8.1,39
"853",2011,"oklahoma",3356.2,55.2738246227859,1.99,16.8,6.1,36
"854",2011,"oregon",3114.6,40.3369066966704,5.71,15.8,8.9,38
"855",2011,"pennsylvania",2222.3,284.801779049237,2.06,13.2,7.6,40
"856",2011,"rhode island",2676.8,1016.7330754352,2.36,13.5,10.8,39
"857",2011,"south carolina",3904.2,155.657829080869,2.81,18.2,9.5,38
"858",2011,"south dakota",1817.7,10.8702167231668,1.83,14,4.2,36
"859",2011,"tennessee",3595.9,155.289268825027,2.66,17.7,8.7,38
"860",2011,"texas",3472.3,98.2830625650762,2.16,17.8,7.8,33
"861",2011,"utah",2973.1,34.2852866009492,1.82,12.7,6,29
"862",2011,"vermont",2309,67.9647390691114,1.89,11.8,5.1,41
"863",2011,"virginia",2249.6,205.029222587997,2.37,11.1,6.2,37
"864",2011,"washington",3574.6,102.775340074636,1.52,13.3,8.5,37
"865",2011,"west virginia",2273.9,77.1846243447874,1.83,17.9,7.9,41
"866",2011,"wisconsin",2432.7,105.464880534732,2.22,12.9,7.1,38
"867",2011,"wyoming",2266.4,5.8516885872308,2.72,10.8,5.8,36
"868",2012,"alabama",3502.2,95.2122223319183,2.32,19,7.1,38
"869",2012,"alaska",2739.4,1.28180239414974,1.81,10.2,6.6,33
"870",2012,"arizona",3539.2,57.6901508882511,1.99,18.3,7.9,36
"871",2012,"arkansas",3660.1,56.6759104448929,2.16,19.3,7.1,37
"872",2012,"california",2758.7,244.201272315267,2.04,16.4,9.8,35
"873",2012,"colorado",2684.7,50.0528936145578,2.37,13.5,7.6,36
"874",2012,"connecticut",2140,741.500826104915,2.3,10.5,8.6,40
"875",2012,"delaware",3340.9,470.544894817855,2.52,11.9,6.9,39
"876",2012,"district of columbia",4860.8,10365.9508196721,7.81,18.8,8.5,33
"877",2012,"florida",3276.7,360.234368298368,2.46,16.8,8,41
"878",2012,"georgia",3410.6,172.481786726479,3.92,18.7,8.6,35
"879",2012,"hawaii",3075.2,216.769889459754,2.22,11.5,5.2,38
"880",2012,"idaho",1983.5,19.3086891811769,1.87,16.1,6.6,35
"881",2012,"illinois",2578.7,231.907184927682,2.67,14.5,8.7,37
"882",2012,"indiana",3029.2,182.474571540222,1.79,15.6,8.2,37
"883",2012,"iowa",2271.8,55.0367187639866,1.67,12.7,4.9,38
"884",2012,"kansas",3143.2,35.2977042282807,2.57,13.8,5.4,35
"885",2012,"kentucky",2552.9,110.935901332118,2.11,19.2,8.1,38
"886",2012,"louisiana",3540.6,106.515438385335,3.77,19.6,5.5,35
"887",2012,"maine",2509.9,43.0954187335862,1.67,14,7.3,43
"888",2012,"maryland",2753.5,606.218502111878,2.88,10.1,6.6,38
"889",2012,"massachusetts",2153,852.069743589744,2.45,11.6,6.7,39
"890",2012,"michigan",2530.5,174.806063071508,1.88,17.3,8.9,39
"891",2012,"minnesota",2568.3,67.55420899946,1.64,11.7,5.5,37
"892",2012,"mississippi",2811,63.6132813332481,2.05,23,8.6,36
"893",2012,"missouri",3314.4,87.6027465014111,2.54,15.7,6.7,38
"894",2012,"montana",2583.7,6.90600222610034,1.87,15.2,5.7,39
"895",2012,"nebraska",2754.9,24.1529339789649,1.91,13,3.7,36
"896",2012,"nevada",2809.4,25.1312248931965,2.06,15.8,10.2,37
"897",2012,"new hampshire",2324,147.516810007819,1.96,8.9,5.7,41
"898",2012,"new jersey",2047.3,1205.41066086484,3.3,10.5,9.6,39
"899",2012,"new mexico",3600.7,17.1935069003611,2.19,21,6.4,36
"900",2012,"new york",1922,415.275240843696,2.92,15.6,8.2,38
"901",2012,"north carolina",3369.5,200.585647291127,2.55,17.8,9.2,37
"902",2012,"north dakota",2010.1,10.1393892842133,2.04,12.2,3.2,35
"903",2012,"ohio",3117.4,282.524289664962,1.94,16.1,6.7,39
"904",2012,"oklahoma",3401,55.613674466069,2.04,17.1,5.1,36
"905",2012,"oregon",3224.2,40.6233383339584,1.75,16.8,8.4,38
"906",2012,"pennsylvania",2166.3,285.263303757012,1.98,13.6,7.9,40
"907",2012,"rhode island",2572.3,1015.75628626692,2.33,14.2,10.2,39
"908",2012,"south carolina",3822.2,157.137919563554,2.65,18.5,8.4,38
"909",2012,"south dakota",2060.1,10.9925208742795,1.87,13.9,4.4,36
"910",2012,"tennessee",3371.4,156.571917060749,2.68,17.9,7.6,38
"911",2012,"texas",3361.8,99.7550185275923,2.07,18.1,6.1,33
"912",2012,"utah",2991.8,34.7485335280516,1.63,13.2,5.2,29
"913",2012,"vermont",2398.7,67.9191710968862,2,12,5.1,42
"914",2012,"virginia",2162.1,207.289617624715,2.36,11.5,5.5,37
"915",2012,"washington",3658.6,103.78313470567,1.46,13.7,7.6,37
"916",2012,"west virginia",2364.9,77.1866627839255,1.89,18.1,7.5,41
"917",2012,"wisconsin",2453.8,105.735034528602,2.2,13.2,6.6,38
"918",2012,"wyoming",2293.8,5.93669986507781,2.55,11.9,4.9,36
"919",2013,"alabama",3351.3,95.4432224306447,2.37,18.9,6.1,38
"920",2013,"alaska",2885.2,1.28825653957567,1.84,10,6.4,33
"921",2013,"arizona",3399.1,58.3360388752927,1.84,18.7,7.6,36
"922",2013,"arkansas",3602.6,56.8727395022581,2.17,19.6,7.4,37
"923",2013,"california",2658.1,246.069887468786,2.02,16.8,8.3,35
"924",2013,"colorado",2658.5,50.8323556087301,2.4,13.4,6.2,36
"925",2013,"connecticut",1974.1,742.684840974804,2.32,10.7,7.4,40
"926",2013,"delaware",3065.5,474.986659825552,2.62,12,6.2,39
"927",2013,"district of columbia",4808.3,10597.5245901639,8.04,18.8,8.1,33
"928",2013,"florida",3105.3,364.622097902098,2.45,17,6.2,41
"929",2013,"georgia",3346.6,173.737537600195,3.74,19,7.4,36
"930",2013,"hawaii",3053.7,218.597851471275,2.17,11.5,4.5,38
"931",2013,"idaho",1864.3,19.5072298924289,1.81,15.9,5.7,35
"932",2013,"illinois",2274.3,232.031106468056,2.63,14.8,8.6,37
"933",2013,"indiana",2854,183.411544688215,1.75,15.9,6.9,37
"934",2013,"iowa",2193.9,55.3272821669621,1.67,12.8,4.2,38
"935",2013,"kansas",2946.8,35.3961887987867,2.55,14,4.9,36
"936",2013,"kentucky",2362.9,111.312743757281,2.07,19.1,8,38
"937",2013,"louisiana",3582,107.061151745209,3.63,20,5.7,36
"938",2013,"maine",2292.2,43.0665629154103,1.67,14.3,6.2,43
"939",2013,"maryland",2663.5,610.777171113629,3.16,10.2,6.1,38
"940",2013,"massachusetts",2051.2,858.054358974359,2.47,11.8,7,39
"941",2013,"michigan",2327.6,175.022939917579,1.86,17.3,8.4,39
"942",2013,"minnesota",2420.4,68.072136335665,1.61,11.6,4.6,37
"943",2013,"mississippi",2724.7,63.747138929736,2.11,23.3,8,36
"944",2013,"missouri",3137,87.9254458700649,2.6,16,5.9,38
"945",2013,"montana",2556.5,6.9748739230209,1.72,15.8,5.2,39
"946",2013,"nebraska",2623.4,24.3220347807977,1.9,13.1,3.6,36
"947",2013,"nevada",2837.7,25.4154726227671,1.92,16,8.8,37
"948",2013,"new hampshire",2194.3,147.822964369485,1.95,9.1,5.1,42
"949",2013,"new jersey",1882.8,1210.1358444384,3.23,10.9,7.3,39
"950",2013,"new mexico",3704.8,17.1914376164487,1.92,21.4,6.4,36
"951",2013,"new york",1824.8,416.991193820821,2.9,15.9,7.1,38
"952",2013,"north carolina",3128,202.559957217491,2.51,17.9,6.9,38
"953",2013,"north dakota",2094,10.4838045825423,2.01,11.9,2.6,35
"954",2013,"ohio",2927.5,283.17486111451,1.96,16.2,7.2,39
"955",2013,"oklahoma",3273.7,56.1348203221809,2.01,17.1,5.4,36
"956",2013,"oregon",3173.9,40.9432949952077,1.69,17.1,7,38
"957",2013,"pennsylvania",2060.8,285.492725119013,1.95,13.7,6.9,40
"958",2013,"rhode island",2442,1016.93520309478,2.31,14.4,9.1,39
"959",2013,"south carolina",3624.2,158.838328731579,2.84,18.6,6.6,38
"960",2013,"south dakota",1914.7,11.1445172864096,1.76,14.1,3.6,36
"961",2013,"tennessee",3180.9,157.535540196435,2.7,18,7.8,38
"962",2013,"texas",3258.2,101.244078060881,2.05,18,6,34
"963",2013,"utah",2950.4,35.3032980406474,1.5,13,4.1,30
"964",2013,"vermont",2214.2,67.9863296083324,1.93,11.7,4.2,42
"965",2013,"virginia",2065.9,209.177133451507,2.36,11.7,5.2,37
"966",2013,"washington",3710.3,104.902582159624,1.47,13.9,6.6,37
"967",2013,"west virginia",2103.9,77.140527498128,1.9,18.1,5.9,41
"968",2013,"wisconsin",2188.7,106.036282728313,2.17,13.3,6.2,38
"969",2013,"wyoming",2198.4,6.00102994036645,2.81,11.9,4.4,36
"970",2014,"alabama",3177.6,95.7523348800474,2.35,19.3,5.7,38
"971",2014,"alaska",2760,1.29106040400182,1.78,11.1999,6.3,33
"972",2014,"arizona",3197.5,59.2591510114971,1.89,18.1999,6.7,37
"973",2014,"arkansas",3338,57.0071874699721,2.17,18.8999,5.7,37
"974",2014,"california",2441.1,249.086847392781,2.01,16.3999,7,35
"975",2014,"colorado",2530.1,51.6765982902684,2.34,12,4,36
"976",2014,"connecticut",1920.4,742.808137133416,2.33,10.8,6.4,40
"977",2014,"delaware",2982,480.048229861467,2.99,12.5,5.4,39
"978",2014,"district of columbia",5182.5,10801.5245901639,7.83,17.6999,7.3,33
"979",2014,"florida",3415.5,370.970573426573,2.3,16.5,5.6,41
"980",2014,"georgia",3281.2,175.566271973293,3.72,18.3,6.9,36
"981",2014,"hawaii",3050,221.01214385801,2.22,11.4,4,38
"982",2014,"idaho",1854.8,19.7774040148591,1.79,14.8,3.7,35
"983",2014,"illinois",2075.9,232.003098038509,2.66,14.4,6.2,37
"984",2014,"indiana",2649.4,184.135962708647,1.77,15.1999,5.8,37
"985",2014,"iowa",2093.8,55.6264389422991,1.64,12.1999,4.1,37
"986",2014,"kansas",2735.2,35.5192822808498,2.59,13.6,4.2,36
"987",2014,"kentucky",2246.9,111.772704249607,2.17,19.1,5.7,38
"988",2014,"louisiana",3458.8,107.621423942228,3.68,19.8,6.7,36
"989",2014,"maine",1986.4,43.1245015076354,1.69,14.1,5.5,44
"990",2014,"maryland",2507.5,615.680127742866,2.64,10.1,5.5,38
"991",2014,"massachusetts",1857.1,864.795897435897,2.5,11.6,5.5,39
"992",2014,"michigan",2043.9,175.275066768072,1.88,16.1999,6.3,39
"993",2014,"minnesota",2297.5,68.534203222525,1.69,11.5,3.6,37
"994",2014,"mississippi",2921.2,63.8083455874518,2.03,21.5,7.2,36
"995",2014,"missouri",2906.5,88.207922376422,2.61,15.5,5.4,38
"996",2014,"montana",2472.9,7.032683825045,1.76,15.4,4.2,39
"997",2014,"nebraska",2523.5,24.4910835155681,1.96,12.4,2.9,36
"998",2014,"nevada",2625.4,25.8614787622631,1.95,15.1999,6.8,37
"999",2014,"new hampshire",1962.7,148.197587400871,2,9.1999,4,42
"1000",2014,"new jersey",1734.1,1215.41677998368,3.38,11.1,6.2,39
"1001",2014,"new mexico",3542.3,17.1937872017675,2.12,21.3,6.1,37
"1002",2014,"new york",1718.2,419.009188133939,2.89,15.9,5.8,38
"1003",2014,"north carolina",2873.1,204.532559957218,2.55,17.1999,5.5,38
"1004",2014,"north dakota",2110.3,10.7169751163027,2.1,11.5,2.8,34
"1005",2014,"ohio",2799.1,283.74643302905,1.97,15.8,4.8,39
"1006",2014,"oklahoma",2990.7,56.5354763466725,2.04,16.6,4.2,36
"1007",2014,"oregon",2879,41.3618264783098,1.9,16.6,6.7,39
"1008",2014,"pennsylvania",1931.7,285.792392106028,1.99,13.6,4.8,40
"1009",2014,"rhode island",2173.6,1020.47678916828,2.36,14.3,6.8,39
"1010",2014,"south carolina",3460.3,160.755863078407,2.51,18,6.5,38
"1011",2014,"south dakota",1863.9,11.2539736977483,1.9,14.1999,3.3,36
"1012",2014,"tennessee",3060.6,158.829926033709,2.7,18.3,6.6,38
"1013",2014,"texas",3019.4,103.191638084155,2,17.1999,4.6,34
"1014",2014,"utah",2878.5,35.8147985882926,1.6,11.6999,3.5,30
"1015",2014,"vermont",1524.4,67.9789519366388,1.98,12.1999,4.2,42
"1016",2014,"virginia",1930.3,210.845505191188,2.36,11.8,4.8,37
"1017",2014,"washington",3706.1,106.25872757915,1.43,13.1999,6.3,37
"1018",2014,"west virginia",2034.7,76.9750395207588,1.63,18.3,6,41
"1019",2014,"wisconsin",2088.3,106.310498910595,2.2,13.1999,5.2,39
"1020",2014,"wyoming",1964.7,6.01642754884492,2.66,11.1999,4.2,36
"1021",2015,"alabama",2978.9,95.9419291144239,2.37,18.5,6.2,38
"1022",2015,"alaska",2817.6,1.29403950995459,1.77,10.3,6.5,33
"1023",2015,"arizona",3033.2,60.1093807771537,1.91,17.3999,5.7999,37
"1024",2015,"arkansas",3251.5,57.2346305371385,2.16,19.1,4.7999,37
"1025",2015,"california",2618.3,251.284306613857,2,15.3,5.7999,36
"1026",2015,"colorado",2641.5,52.6482893035642,2.3,11.5,3.5,36
"1027",2015,"connecticut",1812,741.612143742255,2.16,10.5,5.2,40
"1028",2015,"delaware",2691,485.343252950231,2.96,12.4,5,39
"1029",2015,"district of columbia",4676.2,11020.131147541,7.27,17.3,6.5999,33
"1030",2015,"florida",2813.2,378.019058275058,2.41,15.6999,5,41
"1031",2015,"georgia",3022.3,177.609583920157,3.66,17,5.5,36
"1032",2015,"hawaii",3796.2,222.886968706212,2.16,10.6,3.2,38
"1033",2015,"idaho",1743.8,20.0250474934356,1.8,15.1,3.8999,35
"1034",2015,"illinois",1988.6,231.632324069238,2.74,13.6,5.9,37
"1035",2015,"indiana",2596,184.773069837548,1.78,14.5,4.4,37
"1036",2015,"iowa",2047.3,55.9267235977586,1.66,12.1999,3.3999,37
"1037",2015,"kansas",2720.1,35.6124830293913,2.54,13,3.8999,36
"1038",2015,"kentucky",2177.6,112.067365648584,2.35,18.5,5.2999,38
"1039",2015,"louisiana",3353.4,108.108601055458,3.65,19.6,6.0999,36
"1040",2015,"maine",1830,43.0998281619816,1.73,13.4,4,44
"1041",2015,"maryland",2315,618.770062841249,2.87,9.6999,5.0999,38
"1042",2015,"massachusetts",1690.7,871.079743589744,2.53,11.5,4.7,39
"1043",2015,"michigan",1885.6,175.499672792232,1.9,15.8,5.0999,39
"1044",2015,"minnesota",2222.1,68.9413641101636,1.74,10.1999,3.5,37
"1045",2015,"mississippi",2833.6,63.7711356903864,2.07,22,6.4,36
"1046",2015,"missouri",2854.2,88.5000727357365,2.61,14.8,4.4,38
"1047",2015,"montana",2623.6,7.09706209720638,1.82,14.6,4,39
"1048",2015,"nebraska",2241.1,24.6822607518484,1.98,12.6,2.8999,36
"1049",2015,"nevada",2668.3,26.3328353722411,2.2,14.6999,6.4,37
"1050",2015,"new hampshire",1745.7,148.62146766447,2.03,8.1999,3.1,42
"1051",2015,"new jersey",1626.5,1218.11435953223,3.72,10.8,5.0999,39
"1052",2015,"new mexico",3697.4,17.1899701561444,2.22,20.3999,6.7,37
"1053",2015,"new york",1604,420.060921784153,2.94,15.4,4.7999,38
"1054",2015,"north carolina",2750.1,206.565510716196,2.53,16.3999,5.5999,38
"1055",2015,"north dakota",2116.5,10.9697975391661,2.22,11,2.7,34
"1056",2015,"ohio",2587.7,284.217787131984,2.03,14.8,4.7,39
"1057",2015,"oklahoma",2885.9,57.020744952256,2.11,16.1,4.0999,36
"1058",2015,"oregon",2946.6,41.9737571363087,1.7,15.4,5.4,39
"1059",2015,"pennsylvania",1812.8,286.134210938024,1.98,13.1999,4.7999,40
"1060",2015,"rhode island",1897.5,1021.56479690522,2.3,13.9,5.0999,39
"1061",2015,"south carolina",3293.3,162.873690163335,2.66,16.6,5.5,39
"1062",2015,"south dakota",1943,11.3238052525359,1.94,13.6999,2.8999,36
"1063",2015,"tennessee",2936.2,160.065454104523,2.68,16.6999,5.5999,38
"1064",2015,"texas",2831.3,105.152178906106,2.05,15.9,4.7,34
"1065",2015,"utah",2980,36.4600097359134,1.56,11.3,3.5,30
"1066",2015,"vermont",1406.6,67.9225344472171,1.91,10.1999,3.6,42
"1067",2015,"virginia",1866.5,212.281413015953,2.33,11.1999,4.2,37
"1068",2015,"washington",3463.8,107.896217045865,1.41,12.1999,5.5,37
"1069",2015,"west virginia",2020,76.7171977701972,2.04,17.8999,6.2999,42
"1070",2015,"wisconsin",1974,106.564810369659,2.19,12.1,4.2999,39
"1071",2015,"wyoming",1902.6,6.03655258360541,2.59,11.1,4.2999,36
"1072",2016,"alabama",2947.8,96.027248494422,2.4,17.1,6.2,38
"1073",2016,"alaska",3353,1.30010637160667,1.7,9.9,6.7,33
"1074",2016,"arizona",2978.4,61.0161716287832,1.83,16.3999,4.7999,37
"1075",2016,"arkansas",3268.6,57.427654463342,2.21,17.1999,3.8999,37
"1076",2016,"california",2553,251.959615866067,2,14.3,5.2,36
"1077",2016,"colorado",2740.7,53.4584917311515,2.28,11,3,36
"1078",2016,"connecticut",1808,738.631144155308,2.17,9.8,4.4,40
"1079",2016,"delaware",2766,488.488968701898,3.03,11.6999,4.2999,40
"1080",2016,"district of columbia",4802.9,11166.7213114754,7.04,18.6,5.7999,33
"1081",2016,"florida",2686.8,384.381146853147,2.38,14.6999,4.9,42
"1082",2016,"georgia",3004.5,179.270269330412,3.68,16,5.4,36
"1083",2016,"hawaii",2992.7,222.412735481862,2.08,9.3,2.8999,38
"1084",2016,"idaho",1744.2,20.3663952179858,1.81,14.4,3.7,36
"1085",2016,"illinois",2049,230.579423260505,2.66,13,5.7,37
"1086",2016,"indiana",2589.4,185.146346228996,1.76,14.1,4,37
"1087",2016,"iowa",2086,56.1199670587393,1.66,11.8,3.6,38
"1088",2016,"kansas",2695.5,35.5592534155261,2.59,12.1,4.2,36
"1089",2016,"kentucky",2189.7,112.368282429215,2.07,18.5,4.7999,38
"1090",2016,"louisiana",3297.7,108.361864642163,3.52,20.1999,6.0999,36
"1091",2016,"maine",1645.7,43.1695684596181,1.93,12.5,3.7999,44
"1092",2016,"maryland",2284.5,619.804986092511,2.81,9.6999,4.2,38
"1093",2016,"massachusetts",1561.1,873.305,2.57,10.4,2.7999,39
"1094",2016,"michigan",1909.9,175.600912644369,1.91,15,5,39
"1095",2016,"minnesota",2133.3,69.3226167003655,1.75,9.9,3.8999,37
"1096",2016,"mississippi",2768.1,63.6942650725657,2.02,20.8,5.5999,37
"1097",2016,"missouri",2799.1,88.6357685257921,2.63,14,4.4,38
"1098",2016,"montana",2683.5,7.1628213760598,1.85,13.3,4,39
"1099",2016,"nebraska",2263.3,24.8244819327294,1.92,11.4,3.3999,36
"1100",2016,"nevada",2586.6,26.7811187728295,2.36,13.8,5.0999,37
"1101",2016,"new hampshire",1512.9,149.08913213448,2.03,7.2999,2.6,42
"1102",2016,"new jersey",1544.6,1216.27264073973,3.76,10.4,4.7,39
"1103",2016,"new mexico",3937.1,17.1562185691438,2.31,19.8,6.5999,37
"1104",2016,"new york",1545.6,418.989284047023,2.98,14.6999,4.9,38
"1105",2016,"north carolina",2737.5,208.7043481838,2.51,15.4,5.0999,38
"1106",2016,"north dakota",2295.9,10.9846523963421,2.31,10.6999,3,34
