"","year","region","crime_rate","pop_density","pol_officer_rate","pov_rate","unemp_rate","med_age"
"381",2002,"minnesota",267.5,63.0483439466446,1.72,6.5,4.4,35
"382",2002,"mississippi",343.3,61.2137528243168,2.05,17.6,6.8,34
"383",2002,"missouri",538.7,82.3329995065169,2.36,9.6,5.5,36
"384",2002,"montana",351.5,6.24813130341587,1.72,13.7,4.6,38
"385",2002,"nebraska",313.9,22.4925206170816,1.93,9.5,3.6,35
"386",2002,"nevada",637.5,19.7939183651167,2.26,8.3,5.5,35
"387",2002,"new hampshire",161.2,142.162559928643,1.85,5.6,4.7,37
"388",2002,"new jersey",374.5,1157.87842027227,3.59,7.8,5.8,37
"389",2002,"new mexico",739.5,15.2850845390725,2.23,17.8,5.4,35
"390",2002,"new york",496,405.673640521769,3.13,14,6.1,36
"391",2002,"north carolina",470.2,170.781764440248,2.54,13.1,6.7,35
"392",2002,"north dakota",78.2,9.19079919993043,1.77,11.9,4,36
"393",2002,"ohio",351.3,278.887187751813,2.08,10.1,5.7,36
"394",2002,"oklahoma",503.4,50.870193217723,2.04,14.7,4.5,35
"395",2002,"oregon",292.4,36.6816837149226,1.6,11.2,7.5,36
"396",2002,"pennsylvania",401.9,275.213989290495,2.06,9.2,5.7,38
"397",2002,"rhode island",285.2,1023.66028708134,2.32,10.3,5.1,37
"398",2002,"south carolina",822,136.401414765368,2.71,13.5,6,36
"399",2002,"south dakota",177.4,10.0277089701697,1.61,10.2,3.1,36
"400",2002,"tennessee",716.9,140.646037021762,2.81,14.2,5.1,36
"401",2002,"texas",578.6,83.1566582924166,2.18,15.3,6.3,32
"402",2002,"utah",236.9,28.1892707623406,1.91,9.3,6.1,27
"403",2002,"vermont",106.7,66.6658017082928,1.6,9.9,3.7,38
"404",2002,"virginia",291.4,184.189656043234,2.38,8.7,4.1,36
"405",2002,"washington",345.4,91.1520704104775,1.58,10.8,7.3,35
"406",2002,"west virginia",234.3,74.8068667746087,1.64,16,6.1,39
"407",2002,"wisconsin",224.9,100.180358655227,2.36,8.6,5.5,36
"408",2002,"wyoming",273.5,5.13570876885845,2.52,9.5,4.2,36
"409",2003,"alabama",429.5,88.6847684729064,2.31,15.1,5.8,36
"410",2003,"alaska",593.4,1.1375308131156,1.81,9,7.7,33
"411",2003,"arizona",513.2,49.10870100843,1.99,13.9,4.8,34
"412",2003,"arkansas",456.1,52.3420835333653,2.06,18.5,5.5,36
"413",2003,"california",579.3,227.503817968495,2.18,12.9,6.4,33
"414",2003,"colorado",345.1,43.8709329117219,2.47,9.4,5.8,34
"415",2003,"connecticut",308.2,718.962229102167,2.23,7.9,5,38
"416",2003,"delaware",658,418.153964194373,3.59,7.7,4.1,36
"417",2003,"district of columbia",1608.1,9235.80327868853,8,17.3,6.6,34
"418",2003,"florida",730.2,315.536051319132,2.54,12.7,4.7,39
"419",2003,"georgia",453.9,149.945872684266,4.05,12,4.1,33
"420",2003,"hawaii",270.4,195.797602366495,2.37,10.7,4.1,37
"421",2003,"idaho",242.7,16.5113654215659,1.91,11,4.8,33
"422",2003,"illinois",556.8,227.610382602126,2.89,11.8,6.4,35
"423",2003,"indiana",352.8,172.724923334263,1.83,9.2,5,35
"424",2003,"iowa",272.4,52.6901476510067,1.67,8.5,4.4,37
"425",2003,"kansas",395.5,33.2853476406389,2.57,10.3,4.8,35
"426",2003,"kentucky",261.7,103.640063424947,2.23,13.7,5.4,36
"427",2003,"louisiana",646.3,103.207409447734,3.81,16.9,5.8,34
"428",2003,"maine",108.9,42.3044872833306,1.69,11.8,5,39
"429",2003,"maryland",703.9,563.571253196931,2.7,7.7,4.4,36
"430",2003,"massachusetts",469.4,820.798928298035,2.54,9.7,5.7,37
"431",2003,"michigan",511.2,177.436409723811,2.21,10.8,7.2,36
"432",2003,"minnesota",262.6,63.5464159664393,1.67,7.1,4.7,36
"433",2003,"mississippi",325.5,61.4162296968922,2.04,17.9,5,34
"434",2003,"missouri",472.8,82.7960753577753,2.36,10.1,5,36
"435",2003,"montana",365.2,6.30424716260408,1.68,14,4.5,38
"436",2003,"nebraska",289,22.6240406878431,1.93,9.9,3.7,35
"437",2003,"nevada",614.2,20.4101233083802,2.09,9,4.4,35
"438",2003,"new hampshire",148.8,143.5708551678,1.83,6,4.1,38
"439",2003,"new jersey",365.8,1164.36123466775,3.66,8.2,5.3,37
"440",2003,"new mexico",665.2,15.4462113971194,2.19,18,5.7,35
"441",2003,"new york",465.2,406.363607487718,2.7,14.2,6.2,36
"442",2003,"north carolina",454.9,172.569645716162,2.58,14.2,6.1,36
"443",2003,"north dakota",77.8,9.18684233411601,1.78,11.7,3.2,36
"444",2003,"ohio",333.2,279.24200913242,2.04,10.4,6,37
"445",2003,"oklahoma",505.7,51.1296320563782,2.02,14,5.1,35
"446",2003,"oregon",295.5,37.0783525343222,1.53,11.7,7.2,36
"447",2003,"pennsylvania",398,275.89145470772,2.05,9.9,5.1,38
"448",2003,"rhode island",285.6,1029.82200956938,2.32,10.7,5,37
"449",2003,"south carolina",793.5,137.728803427319,2.67,14,6.1,36
"450",2003,"south dakota",173.4,10.0704780225572,1.68,10.9,3.4,36
"451",2003,"tennessee",687.8,141.7246415488,2.8,14.3,5.7,36
"452",2003,"texas",552.5,84.4495101445513,2.19,15.8,6.4,32
"453",2003,"utah",248.6,28.6177952487586,1.89,9.8,4.7,27
"454",2003,"vermont",110.2,66.9377229970808,1.65,9.4,4,38
"455",2003,"virginia",275.8,186.532905702308,2.4,9.3,3.6,36
"456",2003,"washington",347,92.0900106637029,1.57,11.4,6.8,36
"457",2003,"west virginia",257.5,75.1589654170299,1.73,16.9,5.3,39
"458",2003,"wisconsin",221,100.753010273594,2.43,8.8,5.2,36
"459",2003,"wyoming",262.1,5.16185572318624,2.67,9.1,4,37
"460",2004,"alabama",426.6,89.2646699507389,2.33,15.5,5.4,36
"461",2004,"alaska",634.5,1.14913197305628,1.91,9.2,7.3,33
"462",2004,"arizona",504.1,50.5432322556801,1.95,13.8,4.2,34
"463",2004,"arkansas",499.1,52.8589342294767,2.23,17.6,5.6,36
"464",2004,"california",551.8,230.12828502369,2.12,13.2,5.8,34
"465",2004,"colorado",373.5,44.3598511505943,2.57,9.8,5.1,34
"466",2004,"connecticut",286.3,723.138080495356,2.25,8.8,4.3,38
"467",2004,"delaware",568.4,424.738618925831,3.37,8.5,4.1,37
"468",2004,"district of columbia",1371.2,9074.14754098361,8.61,16.8,9,34
"469",2004,"florida",711.3,322.545951758533,2.58,12.3,4.5,39
"470",2004,"georgia",455.5,152.443636803122,4,12,4.4,34
"471",2004,"hawaii",254.4,196.612174996108,2.29,9.7,3,37
"472",2004,"idaho",244.9,16.8367995552924,2,10.5,4,33
"473",2004,"illinois",542.9,228.691274081269,2.87,12.5,5.8,35
"474",2004,"indiana",325.4,173.893755227209,1.84,10.2,5.1,35
"475",2004,"iowa",270.9,52.8760805369128,1.66,9.7,4.7,37
"476",2004,"kansas",374.5,33.4319445632646,2.67,10.7,4.6,35
"477",2004,"kentucky",244.9,104.347176079734,2.06,15.4,4.5,36
"478",2004,"louisiana",638.7,103.653537162007,3.85,17,5.6,34
"479",2004,"maine",103.5,42.6778875749231,1.66,12.2,4.7,40
"480",2004,"maryland",700.5,568.599283887468,2.95,8.6,4,36
"481",2004,"massachusetts",458.8,818.640597091095,2.51,9.8,4.6,37
"482",2004,"michigan",490.2,178.010878557975,2.16,12.1,7.3,36
"483",2004,"minnesota",269.6,64.0687039200171,1.67,7,4.4,36
"484",2004,"mississippi",295.1,61.878458455898,2.07,17.7,6.4,34
"485",2004,"missouri",490.5,83.523730732387,2.36,10.9,5.5,36
"486",2004,"montana",293.8,6.36775536563247,1.66,14.3,3.7,38
"487",2004,"nebraska",308.7,22.7271000806473,1.95,9.9,3.6,35
"488",2004,"nevada",615.9,21.2626905633572,2.04,10.2,3.8,35
"489",2004,"new hampshire",167,144.887947374289,1.83,5.7,3.3,38
"490",2004,"new jersey",355.7,1172.5136810891,3.63,8.2,4.2,37
"491",2004,"new mexico",687.3,15.6824840974259,2.2,17.5,5.2,35
"492",2004,"new york",441.6,407.146535659834,3.06,14.4,5.3,36
"493",2004,"north carolina",447.8,175.319614926721,2.6,14.8,5.2,36
"494",2004,"north dakota",79.4,9.19450966750732,1.81,10.3,3.2,36
"495",2004,"ohio",341.8,279.808829633971,2,10.8,5.9,37
"496",2004,"oklahoma",500.5,51.3046637254474,1.99,12.6,4.2,35
"497",2004,"oregon",298.3,37.4428241078311,1.52,11.7,6.8,37
"498",2004,"pennsylvania",411.1,276.802588130299,2.04,10.4,5.6,39
"499",2004,"rhode island",247.4,1034.0976076555,2.14,11.3,4.6,37
"500",2004,"south carolina",784.2,139.419746936336,2.8,14,6.7,36
"501",2004,"south dakota",171.5,10.157096553178,1.67,12.5,3.3,36
"502",2004,"tennessee",695.2,143.161212062398,2.8,14.9,5.2,36
"503",2004,"texas",540.5,85.8679642936231,2.17,16.4,5.8,32
"504",2004,"utah",236,29.0750535488268,1.86,9.6,4.4,27
"505",2004,"vermont",112,67.1849929722132,1.71,8.8,3.4,39
"506",2004,"virginia",275.6,188.388984292136,2.38,9.8,3.3,36
"507",2004,"washington",343.8,93.1765518691519,1.54,11.7,5.8,36
"508",2004,"west virginia",271.2,75.3665462697721,1.76,16.1,4.9,40
"509",2004,"wisconsin",209.6,101.429207939021,2.36,10.2,4.6,37
"510",2004,"wyoming",229.6,5.21630194119767,2.56,9.6,3.3,37
"511",2005,"alabama",431.7,89.8090246305419,2.34,16.2,3.5,36
"512",2005,"alaska",631.9,1.16355408907138,1.83,9.6,6.9,33
"513",2005,"arizona",513.2,52.2631773464036,1.94,14.4,4.6,34
"514",2005,"arkansas",527.5,53.3682957273164,2.15,15.6,4.5,36
"515",2005,"california",526.3,231.656421303687,2.12,13.2,5.1,34
"516",2005,"colorado",396.5,44.9746647514196,2.51,10.4,4.6,35
"517",2005,"connecticut",274.5,724.519504643963,2.23,9.2,4.8,38
"518",2005,"delaware",632.1,431.470076726343,3.44,8.5,4.4,37
"519",2005,"district of columbia",1459,9024.93442622951,8.66,18.3,6,34
"520",2005,"florida",708,329.826723770325,2.46,11.8,3.3,39
"521",2005,"georgia",448.9,156.642483468292,3.93,13.1,5.2,34
"522",2005,"hawaii",255.1,198.535575276351,2.34,8.8,2.7,37
"523",2005,"idaho",256.8,17.2698335971771,2.03,10,3.4,34
"524",2005,"illinois",551.5,229.585937078409,2.86,12.1,5.5,35
"525",2005,"indiana",323.7,174.852885419571,1.83,11.4,5.5,36
"526",2005,"iowa",291.3,53.0887516778524,1.67,10.4,4.5,37
"527",2005,"kansas",387.4,33.5441990638329,2.68,11.6,4.9,35
"528",2005,"kentucky",266.8,105.038885533072,2.08,15.6,6.3,37
"529",2005,"louisiana",594.4,103.83390717532,3.76,17.4,6.4,35
"530",2005,"maine",112.2,42.8156487931314,1.66,11.9,4.8,40
"531",2005,"maryland",703,572.929718670077,2.66,9.4,3.9,37
"532",2005,"massachusetts",456.9,816.374457769839,2.57,9.9,4.9,38
"533",2005,"michigan",552.1,178.155925997641,2.14,12.2,6.7,36
"534",2005,"minnesota",297,64.4686310712536,1.64,7.5,4.1,36
"535",2005,"mississippi",278.4,62.2647397365392,2.02,18.3,9.9,35
"536",2005,"missouri",525.4,84.186913988795,2.29,11.5,5.1,37
"537",2005,"montana",281.5,6.42824754733573,1.72,14.4,3.7,39
"538",2005,"nebraska",287,22.8776372954551,1.94,9.6,3.7,35
"539",2005,"nevada",606.8,21.9915760523104,2.06,10.8,3.8,35
"540",2005,"new hampshire",132,146.051956739882,1.82,5.6,3.5,39
"541",2005,"new jersey",354.7,1175.08087343308,3.69,7.8,4.7,37
"542",2005,"new mexico",702.2,15.8892587587753,2.22,17.5,4.8,35
"543",2005,"new york",445.8,407.729756056243,3.07,14.6,5.1,37
"544",2005,"north carolina",468.1,178.234779752863,2.59,14.4,4.9,36
"545",2005,"north dakota",98.2,9.22800533379714,1.8,10.2,3.3,37
"546",2005,"ohio",351.3,279.931677776964,1.99,11.6,5.9,37
"547",2005,"oklahoma",508.6,51.6589350456471,1.98,13.1,4.1,36
"548",2005,"oregon",286.8,37.9268765234058,1.53,12.1,5.7,37
"549",2005,"pennsylvania",424.5,277.322980812137,2.04,11,4.9,39
"550",2005,"rhode island",251.2,1029.84593301435,2.37,11.7,5.2,37
"551",2005,"south carolina",761.1,141.313241008269,2.82,14.2,7,36
"552",2005,"south dakota",175.7,10.2236349741752,1.72,12.7,3.9,36
"553",2005,"tennessee",752.8,144.665299983018,2.71,15,5.4,36
"554",2005,"texas",529.7,87.2804355628183,2.18,16.5,5.1,33
"555",2005,"utah",227.2,30.0553135040405,1.83,9.4,3.8,28
"556",2005,"vermont",119.7,67.364039355606,1.96,8,3.6,39
"557",2005,"virginia",282.8,191.10725289156,2.38,9.5,3.3,36
"558",2005,"washington",345.8,94.4377374926781,1.6,11.4,5.3,36
"559",2005,"west virginia",272.8,75.4289035579358,1.79,15.6,4.7,40
"560",2005,"wisconsin",241.5,101.929539345289,2.33,10.8,4.8,37
"561",2005,"wyoming",230.1,5.24477627310643,2.6,10.1,3.2,37
"562",2006,"alabama",425.2,90.6212807881773,2.31,16,3.6,37
"563",2006,"alaska",688,1.17476077100289,1.88,9.3,6.7,33
"564",2006,"arizona",501.4,54.2609070590099,1.91,14.7,4.1,35
"565",2006,"arkansas",551.6,53.9773787806049,2.13,15.6,5.1,36
"566",2006,"california",532.5,233.742692645522,2.13,12.9,4.8,34
"567",2006,"colorado",391.6,45.8249573407629,2.51,10.4,4,35
"568",2006,"connecticut",280.8,723.386790505676,2.25,9.1,4.2,39
"569",2006,"delaware",681.6,436.560613810742,3.26,9.2,3.4,37
"570",2006,"district of columbia",1508.4,9533.27868852459,8.25,18.8,6.3,34
"571",2006,"florida",712,335.389213341491,2.66,11.4,3.3,39
"572",2006,"georgia",471,161.67304338818,3.85,13.3,4.6,34
"573",2006,"hawaii",281.2,200.139810057605,2.38,8.8,2,37
"574",2006,"idaho",247.2,17.7214172638397,1.92,9.8,3.2,34
"575",2006,"illinois",541.6,230.819887395895,2.9,11.5,4.1,35
"576",2006,"indiana",314.8,176.011151379983,1.8,11.6,4.8,36
"577",2006,"iowa",283.5,53.3706487695749,1.67,10.8,3.5,37
"578",2006,"kansas",425,33.7811495545262,2.81,12.2,4.5,36
"579",2006,"kentucky",263,105.861119500654,2.08,16.5,5.2,37
"580",2006,"louisiana",697.8,98.4200523343892,3.95,17.4,4.3,35
"581",2006,"maine",115.5,42.8178843350073,1.6,11.5,4.7,41
"582",2006,"maryland",678.6,574.498925831202,2.95,9.3,3.9,37
"583",2006,"massachusetts",447,821.280045930084,2.65,10.5,5.3,38
"584",2006,"michigan",562.4,177.712035064866,2.12,12.9,7.1,37
"585",2006,"minnesota",312,64.899468706432,1.63,7.7,4.2,36
"586",2006,"mississippi",298.6,62.0399028008697,2.08,19.8,7.5,35
"587",2006,"missouri",545.6,84.8023600104502,2.35,11.7,4.9,37
"588",2006,"montana",253.7,6.48981835169969,1.79,13.8,2.9,39
"589",2006,"nebraska",281.8,23.0017820442779,1.95,9.7,3.1,36
"590",2006,"nevada",741.6,22.7267089230097,2.11,10.4,4.4,35
"591",2006,"new hampshire",138.7,146.604415207938,1.9,5.5,3.5,39
"592",2006,"new jersey",351.6,1175.97519881386,3.66,7.9,4.2,38
"593",2006,"new mexico",643.2,16.1052618568933,2.14,17.1,3.8,36
"594",2006,"new york",434.9,408.821425546332,3.07,14.5,4,37
"595",2006,"north carolina",475.6,181.791227061866,2.59,13.8,4.9,36
"596",2006,"north dakota",127.9,9.21626518247964,1.85,10.8,3.2,37
"597",2006,"ohio",350.3,280.272654018021,2.04,12,5.6,37
"598",2006,"oklahoma",497.4,52.1150861253076,1.98,13.9,3.8,36
"599",2006,"oregon",280.3,38.5487594008458,1.56,11.9,5.4,37
"600",2006,"pennsylvania",439.4,277.568518518519,2.06,11.3,4.6,39
"601",2006,"rhode island",227.5,1021.63636363636,2.39,11.3,5.2,38
"602",2006,"south carolina",765.5,143.510643950716,2.78,13.7,6.6,37
"603",2006,"south dakota",171.4,10.3025060609255,1.69,12,3.2,36
"604",2006,"tennessee",760.2,146.5053252141,2.64,15.2,4.7,37
"605",2006,"texas",516.3,89.753823774216,2.14,16.4,4.5,33
"606",2006,"utah",224.4,31.0347458864765,1.73,9.5,2.6,28
"607",2006,"vermont",136.6,67.4568061412045,1.84,7.7,3.8,40
"608",2006,"virginia",282.2,193.011869286328,2.41,9.1,2.9,36
"609",2006,"washington",345.9,96.0604076237966,1.56,9.9,5,36
"610",2006,"west virginia",279.7,75.495910657201,1.9,15,5.1,40
"611",2006,"wisconsin",284,102.303384026218,2.29,10.9,4.9,37
"612",2006,"wyoming",239.6,5.30357860048401,2.59,10.2,3,37
"613",2007,"alabama",448,91.1891822660099,2.34,15.2,4,37
"614",2007,"alaska",661.2,1.19829795888312,1.82,8.8,6.5,33
"615",2007,"arizona",482.7,55.7782773974411,1.96,14.7,4.7,35
"616",2007,"arkansas",529.4,54.4368122899664,2.19,15.1,5.9,37
"617",2007,"california",522.6,234.356042391952,2.21,12.7,6.1,34
"618",2007,"colorado",347.8,46.8674623297246,2.49,10.3,4.5,35
"619",2007,"connecticut",256,722.870794633643,2.26,8.7,5,39
"620",2007,"delaware",689.2,442.33452685422,3.18,9.3,3.8,38
"621",2007,"district of columbia",1414.3,9644.13114754098,8.33,19.2,6.1,34
"622",2007,"florida",722.6,338.380759033687,2.47,11.7,4.7,40
"623",2007,"georgia",493.2,164.794799633972,3.91,13.5,4.8,34
"624",2007,"hawaii",272.8,199.811303129379,2.37,8.4,3.2,38
"625",2007,"idaho",239.4,18.1194426653454,1.92,9.8,3,34
"626",2007,"illinois",533.2,231.190041911751,2.9,10.7,5.5,36
"627",2007,"indiana",333.6,176.896821856705,1.83,11.7,4.6,36
"628",2007,"iowa",294.7,53.4773333333333,1.7,10.2,4,37
"629",2007,"kansas",452.7,33.9268543074686,2.85,12.3,4.4,36
"630",2007,"kentucky",295,106.752088996275,2.12,15.7,5.7,37
"631",2007,"louisiana",729.5,98.5448285360143,3.84,17.1,4.2,35
"632",2007,"maine",118,42.6763972136724,1.73,11.2,5.1,41
"633",2007,"maryland",641.9,574.766649616368,2.76,9,3.8,37
"634",2007,"massachusetts",431.5,822.88275070171,2.6,11.1,4.5,38
"635",2007,"michigan",536,177.292717703181,2.1,12,7.6,37
"636",2007,"minnesota",288.7,65.2828039237851,1.66,8.5,4.9,36
"637",2007,"mississippi",291.3,62.215649912606,2.08,21.1,6.8,35
"638",2007,"missouri",504.9,85.3205463148422,2.61,11.9,5.5,37
"639",2007,"montana",287.5,6.58070433372723,1.83,13.4,3.6,39
"640",2007,"nebraska",302.4,23.0829496084706,1.91,9.9,3.2,36
"641",2007,"nevada",750.6,23.3628581316139,2.49,10,5.8,35
"642",2007,"new hampshire",137.3,146.708440182852,1.93,5.6,3.6,39
"643",2007,"new jersey",329.3,1170.76694972368,3.77,8.1,4.5,38
"644",2007,"new mexico",664.2,16.2314607297057,2.19,16.3,3.7,36
"645",2007,"new york",414.1,408.642406403524,3.06,14.4,4.9,37
"646",2007,"north carolina",466.4,185.989408432202,2.57,14.1,5,36
"647",2007,"north dakota",142.4,9.27203814824477,1.85,10.6,3.3,37
"648",2007,"ohio",343.2,280.001880204136,2.1,12.4,6,37
"649",2007,"oklahoma",499.6,52.6698990957935,2.02,14.7,4.5,36
"650",2007,"oregon",287.6,39.0351763504927,1.81,12.2,5.6,37
"651",2007,"pennsylvania",416.5,277.393842034806,2.11,11,4.7,39
"652",2007,"rhode island",227.3,1012.27942583732,2.43,10.7,5.5,38
"653",2007,"south carolina",788.3,146.382019859852,2.77,13.4,6.6,37
"654",2007,"south dakota",169.2,10.4908559080847,1.74,10.7,3,36
"655",2007,"tennessee",753.3,149.366044785172,2.64,14.8,5.3,37
"656",2007,"texas",510.6,91.2680498178791,2.16,16.4,4.5,33
"657",2007,"utah",234.8,32.1941631778795,1.72,9.4,3.2,28
"658",2007,"vermont",124.3,67.1698562006703,1.89,8.4,4,40
"659",2007,"virginia",269.7,194.759609071165,2.43,8.8,3.5,36
"660",2007,"washington",333.1,97.151199291089,1.6,9.4,4.8,36
"661",2007,"west virginia",275.2,75.2287540997218,1.81,15.2,4.9,40
"662",2007,"wisconsin",290.9,103.134366829915,2.26,10.4,5,37
"663",2007,"wyoming",239.3,5.38417177282323,2.72,10.5,3.1,37
"664",2008,"alabama",452.8,91.8600985221675,2.39,16.4,6.7,37
"665",2008,"alaska",651.9,1.20323331708668,1.89,9.4,7.5,33
"666",2008,"arizona",447,57.1987469421517,1.98,14.4,6.9,35
"667",2008,"arkansas",503.4,54.8322611617859,2.11,17.5,6.2,37
"668",2008,"california",503.8,235.660441230213,2.27,12.9,9.3,34
"669",2008,"colorado",343.1,47.6188529726499,2.51,11.8,6.1,35
"670",2008,"connecticut",297.8,722.652631578947,2.41,8.5,7.1,39
"671",2008,"delaware",703.4,446.594373401535,3.26,10.5,6.2,38
"672",2008,"district of columbia",1437.7,9702.18032786885,8.58,17.7,8.8,34
"673",2008,"florida",688.9,339.810148877394,2.48,12.6,8.1,40
"674",2008,"georgia",478.9,167.229130337195,3.93,14.6,8.1,34
"675",2008,"hawaii",272.6,200.560174373346,2.45,8.8,5.5,38
"676",2008,"idaho",228.6,18.4144723326606,1.9,12.4,6.4,34
"677",2008,"illinois",525.4,232.071717662296,2.89,12.1,7.6,36
"678",2008,"indiana",333.8,177.775076665737,1.85,12.7,8.2,36
"679",2008,"iowa",283.8,53.7370022371365,1.72,11.2,4.6,37
"680",2008,"kansas",410.6,34.2462877186121,2.76,11.6,5.2,36
"681",2008,"kentucky",296.2,107.451047015,2.04,17.2,7.8,37
"682",2008,"louisiana",656.2,101.243997612817,3.99,18.3,5.9,35
"683",2008,"maine",117.5,42.6520654462984,1.69,12.4,7,41
"684",2008,"maryland",628.2,576.327058823529,2.78,8.1,5.8,37
"685",2008,"massachusetts",449,829.033809645318,2.61,9.9,6.9,38
"686",2008,"michigan",501.5,176.088683131194,2.12,14,10.6,38
"687",2008,"minnesota",262.8,65.5688232412676,1.65,9.6,6.9,37
"688",2008,"mississippi",284.9,62.6384021827173,2.08,21,8,35
"689",2008,"missouri",504.4,85.8022729251938,2.64,13.3,7.3,37
"690",2008,"montana",258.1,6.64651405644563,1.76,14.2,5.4,39
"691",2008,"nebraska",303.7,23.1982101511486,1.93,11.2,4,36
"692",2008,"nevada",724.5,23.6796440995938,2.2,10.8,9.1,35
"693",2008,"new hampshire",157.2,146.706321775003,2.03,7.6,4.6,40
"694",2008,"new jersey",326.5,1170.32767219302,3.72,8.7,7.1,38
"695",2008,"new mexico",649.9,16.3504498862925,2.2,17.9,4.9,36
"696",2008,"new york",398.1,412.720163476199,3.07,13.8,7,37
"697",2008,"north carolina",467.3,189.301982840018,2.59,14.5,8.7,37
"698",2008,"north dakota",166.5,9.29763457691973,1.86,11.8,3.5,37
"699",2008,"ohio",348.2,280.465655751715,2.15,13.3,7.8,38
"700",2008,"oklahoma",526.7,53.0345666069687,2.12,16.3,4.9,36
"701",2008,"oregon",257.2,39.4789691881419,1.74,13.3,9,38
"702",2008,"pennsylvania",410,277.739379741187,2.09,11.9,6.7,39
"703",2008,"rhode island",249.4,1005.53875598086,2.45,11.6,10,38
"704",2008,"south carolina",729.7,148.776194746106,2.81,15.5,9.5,37
"705",2008,"south dakota",201.4,10.5959997891852,1.72,13.1,3.9,37
"706",2008,"tennessee",722.4,150.777262912734,2.65,15.9,7.9,37
"707",2008,"texas",507.9,92.8815336331773,2.19,16.3,6,33
"708",2008,"utah",221.8,33.3027942751436,1.69,10,4.3,28
"709",2008,"vermont",135.9,67.1715861174181,1.69,10.3,6.4,40
"710",2008,"virginia",255.9,196.199025203293,2.46,9.9,5.4,37
"711",2008,"washington",331.2,98.3647587149487,1.65,11.5,7.1,37
"712",2008,"west virginia",273.8,75.3297629426662,1.73,17.1,4.9,41
"713",2008,"wisconsin",274,103.619085318702,2.29,10.7,6.2,38
"714",2008,"wyoming",232,5.48548478451161,2.65,9.2,3.4,36
"715",2009,"alabama",449.8,92.7824236453202,2.43,16.7,11,37
"716",2009,"alaska",633,1.22458772664953,1.87,8.7,8.8,34
"717",2009,"arizona",408.3,58.0399676176062,1.98,15.2,9.1,35
"718",2009,"arkansas",517.7,55.4863178108497,2.15,18.1,7.7,37
"719",2009,"california",472,236.974758451783,2.24,13.3,12.4,35
"720",2009,"colorado",337.8,48.4411109718594,2.47,12.2,7.5,36
"721",2009,"connecticut",298.7,726.168833849329,2.4,9,8.9,39
"722",2009,"delaware",636.6,452.747826086957,3.21,10.7,9,38
"723",2009,"district of columbia",1345.9,9830.44262295082,8.53,17.4,12.1,33
"724",2009,"florida",612.5,343.696701707548,2.48,13.6,11.8,40
"725",2009,"georgia",426.1,169.706158600805,3.94,15.3,10.3,35
"726",2009,"hawaii",274.8,201.646893974778,2.43,9.3,6.9,38
"727",2009,"idaho",228.4,18.6801488803761,1.87,13.3,9.1,34
"728",2009,"illinois",497.2,232.230838414908,2.84,12.6,11.1,36
"729",2009,"indiana",333.2,179.06643434625,1.88,13.4,9.9,36
"730",2009,"iowa",279.2,53.8318747203579,1.74,11.5,6.6,38
"731",2009,"kansas",400.1,34.449323539836,2.64,12.1,6.6,36
"732",2009,"kentucky",258.7,108.580313097755,2.06,18,10.7,37
"733",2009,"louisiana",620,103.109672680531,3.78,17.9,7.5,35
"734",2009,"maine",119.8,42.7118418921108,1.67,12.4,8.3,42
"735",2009,"maryland",589.9,583.066803069054,2.75,8.4,7.5,37
"736",2009,"massachusetts",457.1,841.233350344476,2.49,10.1,9.4,38
"737",2009,"michigan",497,175.495555281734,2.07,15.1,14.6,38
"738",2009,"minnesota",243.9,66.144341032694,1.64,10.2,7.4,37
"739",2009,"mississippi",281.3,62.923562262864,2.15,21.4,10.6,35
"740",2009,"missouri",491.8,86.9049899851955,2.63,13.8,9.6,37
"741",2009,"montana",253.6,6.69837725686334,1.82,14.9,6.7,39
"742",2009,"nebraska",281.6,23.3697416686178,1.96,11.7,4.7,36
"743",2009,"nevada",702.2,24.0704970584485,2.27,11.6,13,36
"744",2009,"new hampshire",159.6,147.683688259561,1.97,7.8,7,40
"745",2009,"new jersey",311.5,1173.70791211754,3.72,9,10.1,38
"746",2009,"new mexico",619,16.5590372762928,2.29,17.8,8.3,36
"747",2009,"new york",384.7,413.803426223954,3.01,13.9,9,37
"748",2009,"north carolina",404.3,192.554784679174,2.58,15.2,11.2,37
"749",2009,"north dakota",200.7,9.3753659738528,1.93,12.2,4.4,37
"750",2009,"ohio",332.1,281.851024344981,2.1,14,10.9,38
"751",2009,"oklahoma",501.1,53.6852604143916,2.16,16.1,6.6,36
"752",2009,"oregon",254.7,39.8497635465928,1.78,13.7,11,38
"753",2009,"pennsylvania",380.5,281.230856760375,2.07,12.1,8.9,39
"754",2009,"rhode island",252.6,1007.85550239234,2.42,11.9,12.9,39
"755",2009,"south carolina",670.8,151.480920593803,2.66,16,12.6,37
"756",2009,"south dakota",185.6,10.7038974386002,1.78,13.4,4.7,36
"757",2009,"tennessee",667.7,152.751255488974,2.67,16.4,10.9,37
"758",2009,"texas",490.9,94.6199974037279,2.23,16.6,8.3,33
"759",2009,"utah",212.7,33.8887644825236,1.7,10.3,6.7,28
"760",2009,"vermont",131.4,67.2245648178181,1.85,10.9,6.9,41
"761",2009,"virginia",226.8,199.065356836204,2.42,10.3,6.9,37
"762",2009,"washington",331,100.091542632282,1.62,11.8,9.5,37
"763",2009,"west virginia",296.5,75.5501722921078,1.89,17.4,9.1,41
